rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1217083-passing_strange,Passing Strange,Sean Axmaker,False,Fresh,Fresh,2010,"It's a joyous production; the music is alive and dynamic, the skits are clever and funny and self-effacing and the show crackles with energy...",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.9349}",0.9349
m/1006037-doctor_zhivago,Doctor Zhivago,Phil Hall,False,Certified-Fresh,Fresh,2010,A triumph of great entertainment. Whether it is great filmmaking is a matter of taste.,male,"['Classics', 'Drama', 'Television', 'Romance']","{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.9349}",0.9349
m/behind_the_candelabra,Behind the Candelabra,Rich Cline,False,Certified-Fresh,Fresh,2013,"Much more than a biopic about Liberace, this expertly assembled film recounts a true love story in a way we rarely see on-screen: with honest humour, real feeling and startling insight.",mostly_male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.9349}",0.9349
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Lisa Kennedy,True,Certified-Fresh,Fresh,2011,The film also provides an inspiring reminder for the young and the rest of us that there is a vital relationship between the best kind of work and passionate play.,female,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.9325}",0.9325
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Susan Granger,False,Certified-Fresh,Fresh,2012,"Adoring, feel-good, sweet documentary about Kevin Clash, best known as Elmo's hand, voice and soul.",female,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.44, 'pos': 0.56, 'compound': 0.9325}",0.9325
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Allan Hunter,False,Certified-Fresh,Fresh,2012,"A sweet, engaging documentary, Being Elmo largely steers clear of Clash's personal life to offer a wholesome portrait of a man who has dedicated himself to the thing he loved.",male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.9313}",0.9313
m/1217083-passing_strange,Passing Strange,Roger Ebert,True,Fresh,Fresh,2009,"I can't single out a performance. This is a superb ensemble, conveying that joy actors feel when hey know they're good in good material.",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.554, 'pos': 0.446, 'compound': 0.9287}",0.9287
m/bessie_2015,Bessie,Ed Bark,True,Certified-Fresh,Fresh,2015,"It fleshes out Bessie Smith to a degree but certainly not in full measure. Latifah and Rainey can sure sing out, though. It's a pleasure to watch and hear them wail in a film that otherwise doesn't quite cut it.",male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.928}",0.928
m/1193303-1193303-trumbo,Trumbo,Robert Wilonsky,True,Certified-Fresh,Fresh,2008,The readings of Dalton Trumbo's letters to family and friends are starkly rendered-famous faces...recite rousing missives without the aid of sets or props of any kind save for Trumbo's own thunderous proclamations in defense of free speech.,male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.926}",0.926
m/carol_channing_larger_than_life,Carol Channing: Larger Than Life,Pete Hammond,False,Fresh,Fresh,2012,"This is a love letter to a born star and living legend that will make you laugh, cry, and be thankful that the great Channing is still here among us.",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.074, 'neu': 0.552, 'pos': 0.374, 'compound': 0.926}",0.926
m/1193303-1193303-trumbo,Trumbo,Edward Douglas,False,Certified-Fresh,Fresh,2008,"A fine counterpart to Good Night, and Good Luck and a unique amalgam of talking heads and theatrics, the story of Dalton Trumbo and how he and his family dealt with being blacklisted is an amazing one.",male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.9246}",0.9246
m/bo_burnham_make_happy,Bo Burnham: Make Happy,Donald Strohman,False,Fresh,Fresh,2016,Bo Burnham: Make Happy serves as a pinnacle of what a stand up program should be; a comedian making great strides to continuously improve his craft.,male,"['Comedy', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.9231}",0.9231
m/24_redemption,24: Redemption,Brian Tallerico,False,Fresh,Fresh,2018,"It's still a dark and brutal program, but there has clearly been a creative reassessment of the show. It's the kind of self-awareness that could resurrect a series that looked like its popularity might be sliding away.",male,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']","{'neg': 0.055, 'neu': 0.626, 'pos': 0.319, 'compound': 0.9224}",0.9224
m/bessie_2015,Bessie,Brian Tallerico,True,Certified-Fresh,Fresh,2015,"A flawed drama that nonetheless warrants a look simply because of the bright spotlight it gives the underrated talents of star Queen Latifah, who does quite easily the best work of her career here.",male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.9195}",0.9195
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Melissa Anderson,True,Certified-Fresh,Rotten,2011,"Constance Marks's documentary on Kevin Clash, the kind, gentle man who created the Muppet beloved by every single child in the world, rushes through the intriguing points its interviewees bring up to devote more time to banalities.",female,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.9186}",0.9186
m/behind_the_candelabra,Behind the Candelabra,Caryn James,False,Certified-Fresh,Fresh,2013,"Hugely entertaining, the film walks the line between hilarious kitsch & character study. Douglas' performance is brilliant, sympathetic, an act of impeccable mimicry & depth.",female,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.9184}",0.9184
m/1175778-longford,Longford,John Doyle,True,Fresh,Fresh,2020,"Broadbent is excellent as a brilliant man whose heart eventually overrules his head. (Morton is stunningly good too.) What transpires is a tragedy, really, and wonderfully nuanced, and you must watch right to the end to feel its full, powerful impact.",male,"['Drama', 'Television']","{'neg': 0.08, 'neu': 0.602, 'pos': 0.317, 'compound': 0.9182}",0.9182
m/carlos_2010,Carlos,Edward Douglas,False,Certified-Fresh,Fresh,2010,"Absolutely brilliant work from Assayas, the most impressive film of his career, and quite an astounding career turn for Ramirez as well.",male,"['Art House & International', 'Classics', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.9164}",0.9164
m/1217083-passing_strange,Passing Strange,Cole Smithey,False,Fresh,Fresh,2009,"Filmed over a period of three live performances of Stew's and Heidi Rodewald's popular Broadway musical, director Spike Lee beautifully captures the play's vibrant music and energetic physicality toward a priceless cinematic artifact.",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.9153}",0.9153
m/best_worst_movie,Best Worst Movie,Laura Clifford,False,Certified-Fresh,Fresh,2010,a laugh out loud funny documentary steeped in nostalgia and good cheer with some sly social commentary worked in.,female,"['Comedy', 'Documentary', 'Television']","{'neg': 0.0, 'neu': 0.524, 'pos': 0.476, 'compound': 0.9136}",0.9136
m/1193303-1193303-trumbo,Trumbo,Jeffrey M. Anderson,False,Certified-Fresh,Fresh,2008,"Askin's dramatic camera angles are somewhat awkward, but the superb performances and the words eventually win out.",male,"['Documentary', 'Television']","{'neg': 0.044, 'neu': 0.538, 'pos': 0.417, 'compound': 0.9135}",0.9135
m/24_redemption,24: Redemption,Alessandra Stanley,True,Fresh,Fresh,2013,"Redemption is at its best when it focuses on action, not the after-action reports, and its best is awfully good.",female,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9117}",0.9117
m/carol_channing_larger_than_life,Carol Channing: Larger Than Life,Melissa Anderson,True,Fresh,Rotten,2012,"Dori Berinstein's desultory, fawning profile of the nonagenarian performer devotes many of its padded 88 minutes to Channing's greatest success, playing the title yenta in Hello, Dolly! on Broadway in the 1960s.",female,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.9117}",0.9117
m/behind_the_candelabra,Behind the Candelabra,Damon Wise,False,Certified-Fresh,Fresh,2013,"What lasts longest in the mind is not the film's bold gay love scenes but its affectionate tip of the hat to a great, unapologetic American eccentric.",male,"['Drama', 'Television']","{'neg': 0.045, 'neu': 0.616, 'pos': 0.339, 'compound': 0.9101}",0.9101
m/1217083-passing_strange,Passing Strange,Noel Murray,True,Fresh,Fresh,2009,"Lee doesn't reinvent the wheel when it comes to filming live theater, but he moves the camera artfully and edits with an energy that matches the music. And he makes good use of close-ups, capturing the sweaty faces of a troupe of remarkable performers.",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.9081}",0.9081
m/1017962-rudolph_the_rednosed_reindeer,Rudolph the Red-Nosed Reindeer,Kyle Anderson,False,Fresh,Fresh,2018,"The best character in the special, and perhaps in all of Western literature: Yukon Cornelius, the greatest prospector in the world (Wahoooooo!).",mostly_female,"['Animation', 'Classics', 'Kids & Family', 'Television']","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.908}",0.908
m/best_worst_movie,Best Worst Movie,Peter Hartlaub,True,Certified-Fresh,Fresh,2010,"The priorities seem misplaced, but the result is still sincere and interesting and often very funny.",male,"['Comedy', 'Documentary', 'Television']","{'neg': 0.0, 'neu': 0.533, 'pos': 0.467, 'compound': 0.9079}",0.9079
m/celluloid_closet,The Celluloid Closet,Joe Baltake,False,Fresh,Fresh,2000,"Even if The Celluloid Closet ... isn't quite the most perfectly political piece of filmmaking that you'd expect (or hoped) it would be, it's still a pretty convincing argument and, what's more, likably entertaining.",male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.056, 'neu': 0.632, 'pos': 0.312, 'compound': 0.9069}",0.9069
m/61,61*,Nathan Rabin,True,Fresh,Rotten,2020,"What begins as a lively, vibrant evocation of one of baseball's greatest seasons ends as a frustratingly conventional tale of sports heroism, a sort of upscale movie-of-the-week for the Classic Sports Network crowd.",male,"['Drama', 'Television']","{'neg': 0.071, 'neu': 0.591, 'pos': 0.338, 'compound': 0.9062}",0.9062
m/1006345-duel,Duel,Lucius Gore,False,Fresh,Fresh,2008,"The film pits the awesome talents of Richard Matheson ... with Spielberg, delivering one of the best genre films of the past 50 years.",male,"['Mystery & Suspense', 'Television']","{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.9062}",0.9062
m/behind_the_candelabra,Behind the Candelabra,Brian Tallerico,False,Certified-Fresh,Fresh,2013,Balancing the borderline insane personality of Liberace with the intimate truth of the story told in Steven Soderbergh's Behind the Candleabra... is this remarkable film's greatest strength.,male,"['Drama', 'Television']","{'neg': 0.07, 'neu': 0.569, 'pos': 0.361, 'compound': 0.9052}",0.9052
m/charlotte_rampling_the_look,The Look,Keith Uhlich,True,Fresh,Fresh,2011,"She's the perfect confluence of brains and beauty, and it's a pleasure to be in her company.",male,"['Documentary', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.537, 'pos': 0.463, 'compound': 0.9042}",0.9042
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Film4 Staff,False,Certified-Fresh,Fresh,2012,"Gentle, sincere, and filled with moments of genuine joy and wonderment, this story of a boy who came to realise his dreams is as good-natured and uncontroversial as Elmo himself.",unknown,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9022}",0.9022
m/beauty_is_embarrassing,Beauty Is Embarrassing,Molly Templeton,False,Fresh,Fresh,2019,"An affectionate portrait of one creative man, Beauty [is Embarrassing] may make you wonder how many other artists like [Wayne] White have stories just as deserving of a cinematic telling.",female,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9022}",0.9022
m/boys_the_sherman_brothers_story,The Boys: The Sherman Brothers' Story,Avi Offer,False,Fresh,Fresh,2009,"A lively, engrossing, fascinating and well-edited documentary. It finds just the right balance between entertaining the audience and provoking them intellectually as well as emotionally.",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.054, 'neu': 0.536, 'pos': 0.411, 'compound': 0.9001}",0.9001
m/behind_the_candelabra,Behind the Candelabra,Bill Gibron,False,Certified-Fresh,Fresh,2013,"...a glitzy, glamorous pseudo biopic which plays like a legitimate love story more than a tantalizing tell all, and as swansongs go, it's sensational.",male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.9001}",0.9001
m/cameraman_the_life_and_work_of_jack_cardiff,Cameraman: The Life And Work Of Jack Cardiff,Cole Smithey,False,Fresh,Fresh,2010,"Essential viewing for fans of the cinematographer's craft, Craig McCall's fascinating documentary about one of the greatest cameramen of all time is a film to be cherished.",male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.9001}",0.9001
m/1017962-rudolph_the_rednosed_reindeer,Rudolph the Red-Nosed Reindeer,Alex Sandell,False,Fresh,Fresh,2003,"One of the most beautiful, heartfelt holiday programs ever aired on broadcast television.",male,"['Animation', 'Classics', 'Kids & Family', 'Television']","{'neg': 0.0, 'neu': 0.478, 'pos': 0.522, 'compound': 0.8987}",0.8987
m/and_now_for_something_completely_different,Monty Python's And Now for Something Completely Different,James Rocchi,False,Fresh,Fresh,2002,"If you know this material, you know it well; if you don't, you're in for a bizarre surprise as these six gifted men -- in their youthful glory -- blend the surreal and the scatological, the high with the low, manufacturing oddly brilliant comedy.",male,"['Comedy', 'Television']","{'neg': 0.079, 'neu': 0.628, 'pos': 0.293, 'compound': 0.8979}",0.8979
m/casting_about,Casting About,Robert W. Butler,False,Fresh,Fresh,2007,"Casting About is less a documentary than a lyrical tribute to women in general. Strong women, confident women, nervous women, goofy women, beautiful women and just normal-looking women. This film adores them all.",male,"['Comedy', 'Documentary', 'Television']","{'neg': 0.051, 'neu': 0.633, 'pos': 0.316, 'compound': 0.8979}",0.8979
m/cameraman_the_life_and_work_of_jack_cardiff,Cameraman: The Life And Work Of Jack Cardiff,Amber Wilkinson,False,Fresh,Fresh,2013,"McCall draws on Cardiff's life-long love of painting to adopt a similarly impressionistic style, brushing broad sweeps of anecdote and recollection about the cameraman on to his canvas to create a complex and emotionally engaging picture.",female,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.8979}",0.8979
m/1217083-passing_strange,Passing Strange,Ron Wilkinson,False,Fresh,Fresh,2009,Although more of a stage play than a film this performance has great acting and great music combined with a heart felt message.,male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.8971}",0.8971
m/1193303-1193303-trumbo,Trumbo,Amy Nicholson,True,Certified-Fresh,Fresh,2008,"The best way to learn about Trumbo is through his writing, which is spirited, dry, and utterly convinced of its truth",female,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.8955}",0.8955
m/behind_the_candelabra,Behind the Candelabra,Guy Lodge,False,Certified-Fresh,Fresh,2013,"As well as a touching and tough-minded love story, Behind the Candelabra is a sympathetic study of a man defiantly resisting his own significance.",male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.8934}",0.8934
m/1006223-how_the_grinch_stole_christmas,How the Grinch Stole Christmas,Jeffrey M. Anderson,False,Fresh,Fresh,2006,"Chuck Jones's wonderful 1966 television special remains a model of economy, taking Dr. Suess's simple tale and perfectly stretching it out to 26 minutes.",male,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.891}",0.891
m/best_worst_movie,Best Worst Movie,Brian Juergens,False,Certified-Fresh,Fresh,2010,"I never thought I'd be able to justify having seen the insanely bad Troll 2, but this scrappy documentary about fame and failure provides a perfectly charming excuse.",male,"['Comedy', 'Documentary', 'Television']","{'neg': 0.156, 'neu': 0.465, 'pos': 0.379, 'compound': 0.891}",0.891
m/american_movie,American Movie,Michael Dequina,False,Certified-Fresh,Fresh,2004,A warm and funny tribute to the passion for film as well as the drive and determination of dreamers in general.,male,"['Comedy', 'Documentary', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.891}",0.891
m/boys_the_sherman_brothers_story,The Boys: The Sherman Brothers' Story,Peter Hartlaub,True,Fresh,Fresh,2009,An excellent film -- entertaining and informative and sometimes stunning in its display of the personal demons shared by these two geniuses.,male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.891}",0.891
m/1006223-how_the_grinch_stole_christmas,How the Grinch Stole Christmas,Felix Vasquez Jr.,False,Fresh,Fresh,2015,"It's such a wonderful combination of talents and rich enthusiasm for the source material, that it's tough to not like it.",male,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']","{'neg': 0.117, 'neu': 0.454, 'pos': 0.428, 'compound': 0.8907}",0.8907
m/cameraman_the_life_and_work_of_jack_cardiff,Cameraman: The Life And Work Of Jack Cardiff,Aaron Cutler,False,Fresh,Fresh,2010,"The movie would have been better titled Working Life than Life and Work, wisely skipping discussion of Cardiff's family and friends in favor of his films.",male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.8885}",0.8885
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Siobhan Synnot,False,Certified-Fresh,Fresh,2012,"It's not what you'd call a hard-hitting portrait but, like Elmo, it is ridiculously sweet, sprightly and warm.",female,"['Documentary', 'Television']","{'neg': 0.108, 'neu': 0.418, 'pos': 0.474, 'compound': 0.8885}",0.8885
m/behind_the_candelabra,Behind the Candelabra,Jim Vejvoda,False,Certified-Fresh,Fresh,2013,Director Steven Soderbergh's dramedy features great performances by Michael Douglas and Matt Damon in the story of entertainer Liberace and his longtime lover.,male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.8885}",0.8885
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,Erik Childress,False,Fresh,Fresh,2005,"Great characters, big laughs and a helluva climax all combine to make this one of the most entertaining sports documentaries ever made.",male,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.8883}",0.8883
m/beauty_is_embarrassing,Beauty Is Embarrassing,Andy Webster,True,Fresh,Fresh,2012,"This exuberant documentary's most affecting message concerns a timelessly profound verity: the value of roots, humor, family and old friends.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.886}",0.886
m/carol_channing_larger_than_life,Carol Channing: Larger Than Life,Dan Kaufman,False,Fresh,Fresh,2012,"Carol Channing: Larger than Life is like a warm cinematic hug from Shubert Alley, not to be missed by anyone with even the remotest passing interest in Channing or Broadway history.",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.8857}",0.8857
m/charlotte_rampling_the_look,The Look,David Noh,False,Fresh,Fresh,2011,"One of the most enduringly fascinating actresses in cinema is intriguingly revealed in this admiring documentary, happily laced with tons of movie talk.",male,"['Documentary', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.8854}",0.8854
m/1006037-doctor_zhivago,Doctor Zhivago,Dave Kehr,True,Certified-Fresh,Rotten,2007,"David Lean's 1965 adaptation of Pasternak's romance of the Russian Revolution is intelligent and handsomely mounted, though it doesn't use its length to build to a particularly complex emotional effect.",male,"['Classics', 'Drama', 'Television', 'Romance']","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.8854}",0.8854
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Mike Scott,False,Certified-Fresh,Fresh,2011,"A wonderful, touching story, one that made me want to scoop up every kid I know who has a scrap of creative talent, and have them watch the film.",male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.8834}",0.8834
m/behind_the_candelabra,Behind the Candelabra,Rich Heldenfels,False,Certified-Fresh,Fresh,2013,Excellent performances by Douglas and Damon highlight this tale of love and need.,mostly_male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.493, 'pos': 0.507, 'compound': 0.8834}",0.8834
m/charlotte_rampling_the_look,The Look,Joe Neumaier,True,Fresh,Fresh,2011,"The clips of Rampling's four decades of great performances are sparse - ""Georgy Girl,"" ""The Verdict"" and ""Swimming Pool"" are standouts - but the conversation is smart and lively.",male,"['Documentary', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.882}",0.882
m/1006037-doctor_zhivago,Doctor Zhivago,John J. Puccio,False,Certified-Fresh,Fresh,2010,...a passionate movie about passionate people in passionate times.,male,"['Classics', 'Drama', 'Television', 'Romance']","{'neg': 0.0, 'neu': 0.37, 'pos': 0.63, 'compound': 0.8807}",0.8807
m/1146572-honeymooners,The Honeymooners,Ken Hanke,False,Rotten,Fresh,2005,"More a 2005 appreciation of the series than anything else, and one that is wisely tailored to its cast members, who manage to make their characters charming and likable.",male,"['Comedy', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.8801}",0.8801
