rotten_tomatoes_link,review_content,movie_title,genre_list
m/1010555-inherit_the_wind,Director Kramer at his most unbearably high-minded and ostentatious,Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1010555-inherit_the_wind,"Tolerably gripping in its old-fashioned way, thanks chiefly to old pro performances from Tracy and March as the rival lawyers and ideologists.",Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1010555-inherit_the_wind,"Tracy and March turn in superlative performances, each trying to upstage the other.",Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1010555-inherit_the_wind,An all time classic,Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1010555-inherit_the_wind,"Absorbing, if long-winded courtroom drama bolstered by two fine central performances from Tracy and March.",Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1010555-inherit_the_wind,"Spencer Tracy does his cuddly curmudgeon turn as Clarence Darrow; it's a lazy, vague performance, but its wit provides the only crack of light in the film's somber, gray overcast.",Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1010555-inherit_the_wind,"Stagey yes, but powerful Tracy and March acting + subject matter make this a must see.",Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1010555-inherit_the_wind,"Director Stanley Kramer can't overcome the trepidations of a verbose courtroom drama, so he lets his two actors, Spencer Tracy and Fredric March dominate and go at each other, pretending it's a deep play of ideas.",Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1010555-inherit_the_wind,Knock-out courtroom drama has deft comic touches.,Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1010555-inherit_the_wind,Stanley Kramer's 1960 film is a searing indictment of religious fundamentalism and anti-intellectualism. Inherit the Wind's relevance continues beyond its immediate parallels with McCarthyism.,Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1010555-inherit_the_wind,"It confirms Mr. Kramer as the versatile man he is, full of object lessons for the world; this time a forceful one about the right to think.",Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1010555-inherit_the_wind,"There are some weak and implausible scenes but the film has warmth and excitement, and both Tracy and March are in top form.",Inherit the Wind,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,If only all biblical films could be this groovy.,Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,Jesus Christ Superstar makes a better musical than a movie.,Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,Ted Neeley is great but the film never rises to the material.,Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,"[A] rather tedious, if flamboyant affair.",Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,"Overall: Some good songs, some interesting choreography, and some utterly forgotten actors.",Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,"Like a baptism by fire, Jesus Christ Superstar rarely leaves the viewer in lukewarm waters",Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,"Flawed, but still worthwhile film of the show.",Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,"Jewison, a director of large talent, has taken a piece of commercial shlock and turned it into a Biblical movie with dignity.",Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,"Despite the 'impressive' desert locations and an array of tanks (to represent the ills of modern militarism), it's still staged like a student revue.",Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,"Yvonne Elliman is electrifying as Mary Magdalene, and Carl Anderson couldn't have been better as Judas; but Ted Neeley as Jesus is more whiny than heroic.",Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,"If it weren't for Lost Horizon, this would have gone down in history as the Worst Musical of 1973.",Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,"The music quickly becomes monotonous, and the operatic dialogue is silly right from the start.",Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,"Dated, unconventional rock opera has some violence.",Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,Surely a candidate for the worst stage-to-screen musical adaptation ever.,Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,The Webber-Rice score and the complex interpretations of Christ and Judas win out over any shortcomings.,Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011028-jesus_christ_superstar,"The supreme failure is the director's own for trying to fill in the vacuity of the material with desperate stratagems of montage and camera trickery, and by feverishly latching on to bits of contemporary relevance that no other cat would have dragged in.",Jesus Christ Superstar,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']"
m/1011626-king_of_kings,This quirky 'Scope biblical spectacular is a lot more thoughtful and interesting than most.,King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,"As such, it's a pretty reverent recounting of the New Testament.",King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,Perfect for Easter TV.,King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,A sweeping and at times stirring biblical epic.,King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,Let us say the spirit is hinted but the projection of it is weak.,King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,This is one of the most interesting screen versions of the Gospels.,King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,"An epic of considerable scope, filled with broad vistas, yet there are enough intimate moments to give audience a chance to engage with the characters rather than just admire their pontificating.",King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,"Director Nicholas Ray has brooded long and wisely upon the meaning of his meanings, has planted plenty of symbols along the path, yet avoided the banalities of religious calendar art.",King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,Director Nicholas Ray makes few positive contributions.,King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,Jeffrey Hunter is less Saviour of the Christian faith and more anti-hero with many very human doubts and concerns.,King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,"Although it may rely a little too heavily on spectacle, it features fine acting, direction, and photography. On Blu-ray it makes a splendid showing.",King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,"... whereas detractors dismissed the films as I Was a Teenage Jesus, it's more accurate to describe it as Rebel With a Cause.",King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,"Nicholas Ray's biblical epic, toward the end of his career, is an intelligent film that finds the right balance between exteriors and interiors, stunning vistas and compelling characters.",King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,Many of the scenes (especially the ones centered on Pilate and John the Baptist) are as good as anything in the history of the Biblical epic.,King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,works as a historical epic,King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1011626-king_of_kings,"Because the makers of this film took a chance by casting heartthrob Jeffrey Hunter as Christ, this was labeled I Was a Teenage Jesus (a play, of course, on the era's I Was a Teenage Werewolf). But the movie is far better than that tag would suggest.",King of Kings,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1017021-quo_vadis,Peter Ustinov's delightful over-the-top prissy performance was fun to watch.,Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,"MGM's opulent version of ancient Rome circa 1951, with Peter Ustinov at his most whimsical doing honors as the mad Nero.",Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,Everyone should see Quo Vadis. Once.,Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,the main reason to watch three hours of Quo Vadis remains Peter Ustinov's striking contribution to Nero lore,Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,"Taylor is as wooden as usual, but the gaudy spectacle is worth the rental price.",Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,"Pretty good, almost despite all the excess.",Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,"Super MGM spectacular, Roman style, headlining Robert Taylor.",Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,"By today's standards, Mervyn LeRoy's film is a kitschy spectacle, but in 1951, it was immensely popular and MGM spent its biggest budget to date for a star-driven production that shot for a whole year at Rome's Cinnecitta Studios.",Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,"It's heavy-handed, to be sure, but it's fun to watch, thanks to its pageantry and color.",Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,"It was made, we suspect, for those who like grandeur and noise -- and no punctuation. It will probably be a vast success.",Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,"It does last virtually three hours, and along the way does have stretches of tedium, but LeRoy invests most of it with pace, true spectacle, and not a little imagination.",Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,Enough large-scale spectacle scenes to outweigh the inevitable religiose sludge that creeps in between them.,Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,The epic Quo Vadis offers a spectacular cast to match its overwhelming production.,Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,"For sheer size, opulence and technical razzle-dazzle, Quo Vadis is the year's most impressive cinematic sight-seeing spree.",Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,Quo Vadis is a super-spectacle in all its meaning.,Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1017021-quo_vadis,Quo Vadls is the most spectacular film since the days of Ben Hur and Intolerance. But as an epic it does not have the corn of De Mille -- nor the excitement.,Quo Vadis?,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']"
m/1021014-ten_commandments,pure spectacle,The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021014-ten_commandments,"DeMille's trademark sensibility aside, the two sections illustrate what the director gave up in his transformation into epic moviemaker.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021014-ten_commandments,"This is light years better than the Heston version. The effects hold up better (parting of the read sea is awesome!), the acting is better and it's about an hour shorter.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"The Ten Commandments (1956), Cecil B. De Mille's most spectacular epic and last film. Although a blockbuster, the film reverts to melodramatic style,",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"Big, hokey, and unintentionally funny.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"Heston may as well be screaming about Soylent Green, but damn if he doesn't make for one hell of an inspiring leader.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"My, how times have changed!",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"DeMille's film fairly bursts with color and hugeness, even when the characters sit around on one set and talk at one another -- which happens a lot.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,Is there anyone who can picture Moses without thinking of Heston dramatically lifting his staff to part the Red Sea?,The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,...there is something touching in the mechanical hauteur of some of the performances.,The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"Still a grand biblical epic that's just a notch below ""Ben-Hur"" in terms of its performances, narrative drama, and special effects.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"Anything worth doing is worth overdoing in DeMille's ponderous, yet still colossal, Biblical soap opera.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"It's the gigantic vulgarity, the obsessive righteousness of the director himself, which keeps the show on the road and suffuses the movie with its daft power.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"...a benchmark of comparison for all super spectaculars, and in its restored, high-definition Blu-ray presentation, it's more spectacular than ever.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"As much a testament and a fixture of traditional American ideals and affections as a courthouse display of the stone tablets, and as weighty and solid.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,An epic soap opera of an event -- the running time is longer than any church service -- that still impresses more than it amuses.,The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,Still the definitive depiction of the Exodus in the popular imagination.,The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,DeMille remains conventional with the motion picture as an art form. The eyes of the onlooker are filled with spectacle. Emotional tug is sometimes lacking.,The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"Bank holiday afternoon fare it might be, but DeMille's remake of his 1923 silent is a marvellous epic of the kind they don't make any more.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"A great big wallow, sublime hootchy-kootchy hokum, peppered with lightning that does automatic writing and an unsurpassed homage to the joys of jello.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"With a running time of nearly four hours, Cecil B. De Mille's last feature and most extravagant blockbuster is full of the absurdities and vulgarities one expects, but it isn't boring for a minute.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"Stirring, even if it's as much showbiz as Bible.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"DeMille's last film (he died in 1959) is also his biggest, most spectacular epic, excessive and lurid, displaying him as a showman--must see for Hollywood students",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"It seems as if some films are perpetually being restored, with each new version touted as better than the last. That said, I can assure you that the new DVD and Blu-ray edition of...",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"DeMille's direction of the action is superb and the various roles are played with feeling by a large and competent cast, headed by Charlton Heston.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"There is no other picture like it. There will be none. If it could be summed up in a word, the word would be sublime. And the man responsible for that, when all is said and done is Cecil B. DeMille.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,What makes this film work - something that religious films recently have completely lost the thread of - is that it's not a sermon. It appeals by being compelling regardless of your religious allegiances.,The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,It is more awe-inspiring than words can describe.,The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"Cecil B. de Mille's vastly expanded remake of his 1923 silent epic takes three hours and thirty-nine minutes to sit through, and the time, for me, often dragged heavily.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,"Staggering as spectacle and inspirational as a Biblical tale, but it has to labor mighty hard to overcome the lamentable dialogue (""Oh, Moses, Moses, you stubborn, splendid, adorable fool!"") and the poor acting by virtually all of its leading players.",The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/1021015-ten_commandments,The Ten Commandments may have been impressive for its time but the film horribly fails in its attempt to recreate the story of the Exodus.,The Ten Commandments,"['Classics', 'Drama', 'Faith & Spirituality']"
m/10_questions_for_the_dalai_lama,"A slam-dunk for history classes -- informative and challenging, touching on issues of free speech, modernity, democracy, and globalism.",10 Questions for the Dalai Lama,"['Documentary', 'Special Interest', 'Faith & Spirituality']"
m/10_questions_for_the_dalai_lama,"A nicely crafted, economic (it's only 85 minutes) introduction to that most eminent of men, the spiritual leader and deposed head of state of Tibet.",10 Questions for the Dalai Lama,"['Documentary', 'Special Interest', 'Faith & Spirituality']"
m/10_questions_for_the_dalai_lama,"One comes away from 10 Questions emboldened, energized, and sadder -- aware that peace remains so radical a concept that most of us aren't yet worthy of it.",10 Questions for the Dalai Lama,"['Documentary', 'Special Interest', 'Faith & Spirituality']"
m/10_questions_for_the_dalai_lama,"[Director] Ray interjects observations about his own travels like a backup musician who thinks he's the frontman. A little less cowbell, please.",10 Questions for the Dalai Lama,"['Documentary', 'Special Interest', 'Faith & Spirituality']"
m/10_questions_for_the_dalai_lama,"The film never rises above the spiritual or intellectual level of a TV news anchor. It is a dispiriting film to watch, if you have any real interest in the subject.",10 Questions for the Dalai Lama,"['Documentary', 'Special Interest', 'Faith & Spirituality']"
m/10_questions_for_the_dalai_lama,"With luscious cinematography and awe-inspiring humanity, 10 Questions for the Dalai Lama is one of the most electrifying documentaries to be released this year.",10 Questions for the Dalai Lama,"['Documentary', 'Special Interest', 'Faith & Spirituality']"
m/10_questions_for_the_dalai_lama,"There have been several documentaries about the Dalai Lama, but few have done a better job of packaging the Tibetan religious leader's circumstances, both historical and current, along with his philosophies, than 10 Questions for the Dalai Lama.",10 Questions for the Dalai Lama,"['Documentary', 'Special Interest', 'Faith & Spirituality']"
m/10_questions_for_the_dalai_lama,The 11th question would be: Does a TV-grade travelogue followed by a halfway-decent Q&A warrant a theatrical release?,10 Questions for the Dalai Lama,"['Documentary', 'Special Interest', 'Faith & Spirituality']"
m/10_questions_for_the_dalai_lama,"""10 Questions for the Dalai Lama"" is a tedious title for an anything-but-tedious film that expertly merges the mystical and the mundane.",10 Questions for the Dalai Lama,"['Documentary', 'Special Interest', 'Faith & Spirituality']"
